entity,date,spend_million,cumulative_spend_million
danuse_nerudova,2022-11-30,0.04237944,28.44435848
danuse_nerudova,2022-11-30,0.00375,28.44810848
danuse_nerudova,2022-11-30,0.015,28.46310848
danuse_nerudova,2022-11-30,0.015,28.47810848
danuse_nerudova,2022-11-30,0.0242,28.50230848
danuse_nerudova,2022-11-30,0.0242,28.52650848
danuse_nerudova,2022-11-30,0.006475,28.53298348
pavel_fischer,2022-11-30,0.0015,2.5112024
pavel_fischer,2022-11-30,0.0348,2.5460024
danuse_nerudova,2022-11-30,0.00847,28.54145348
danuse_nerudova,2022-11-30,0.09227,28.63372348
danuse_nerudova,2022-11-30,0.013068,28.64679148
danuse_nerudova,2022-11-30,0.04625,28.69304148
danuse_nerudova,2022-11-30,0.0022,28.69524148
danuse_nerudova,2022-11-30,0.05062511,28.74586659
danuse_nerudova,2022-11-30,0.01,28.75586659
danuse_nerudova,2022-11-30,0.04237944,28.79824603
danuse_nerudova,2022-11-30,0.00375,28.80199603
danuse_nerudova,2022-11-30,0.015,28.81699603
danuse_nerudova,2022-11-30,0.015,28.83199603
danuse_nerudova,2022-11-30,0.0242,28.85619603
danuse_nerudova,2022-11-30,0.0242,28.88039603
danuse_nerudova,2022-11-30,0.006475,28.88687103
danuse_nerudova,2022-11-30,0.00847,28.89534103
danuse_nerudova,2022-11-30,0.09227,28.98761103
danuse_nerudova,2022-11-30,0.013068,29.00067903
danuse_nerudova,2022-11-30,0.04625,29.04692903
danuse_nerudova,2022-11-30,0.0022,29.04912903
danuse_nerudova,2022-11-30,0.05062511,29.09975414
danuse_nerudova,2022-11-30,0.01,29.10975414
danuse_nerudova,2022-11-30,0.04237944,29.15213358
danuse_nerudova,2022-11-30,0.00375,29.15588358
danuse_nerudova,2022-11-30,0.015,29.17088358
danuse_nerudova,2022-11-30,0.015,29.18588358
danuse_nerudova,2022-11-30,0.0242,29.21008358
danuse_nerudova,2022-11-30,0.0242,29.23428358
danuse_nerudova,2022-11-30,0.006475,29.24075858
pavel_fischer,2022-11-30,0.0348,2.5808024
pavel_fischer,2022-11-30,0.0015,2.5823024
danuse_nerudova,2022-11-30,0.05062511,29.29138369
danuse_nerudova,2022-11-30,0.04625,29.33763369
danuse_nerudova,2022-11-30,0.013068,29.35070169
danuse_nerudova,2022-11-30,0.09227,29.44297169
danuse_nerudova,2022-11-30,0.006475,29.44944669
danuse_nerudova,2022-11-30,0.00847,29.45791669
danuse_nerudova,2022-11-30,0.01,29.46791669
danuse_nerudova,2022-11-30,0.04237944,29.51029613
danuse_nerudova,2022-11-30,0.00375,29.51404613
danuse_nerudova,2022-11-30,0.015,29.52904613
danuse_nerudova,2022-11-30,0.0242,29.55324613
danuse_nerudova,2022-11-30,0.015,29.56824613
danuse_nerudova,2022-11-30,0.0242,29.59244613
danuse_nerudova,2022-11-30,0.0022,29.59464613
pavel_fischer,2022-11-30,0.0015,2.5838024
pavel_fischer,2022-11-30,0.0348,2.6186024
pavel_fischer,2022-11-30,0.0015,2.6201024
pavel_fischer,2022-11-30,0.0348,2.6549024
danuse_nerudova,2022-11-30,0.00375,29.59839613
danuse_nerudova,2022-11-30,0.04237944,29.64077557
danuse_nerudova,2022-11-30,0.01,29.65077557
danuse_nerudova,2022-11-30,0.00847,29.65924557
danuse_nerudova,2022-11-30,0.006475,29.66572057
danuse_nerudova,2022-11-30,0.09227,29.75799057
danuse_nerudova,2022-11-30,0.013068,29.77105857
danuse_nerudova,2022-11-30,0.04625,29.81730857
danuse_nerudova,2022-11-30,0.0022,29.81950857
danuse_nerudova,2022-11-30,0.05062511,29.87013368
danuse_nerudova,2022-11-30,0.0242,29.89433368
danuse_nerudova,2022-11-30,0.015,29.90933368
danuse_nerudova,2022-11-30,0.0242,29.93353368
danuse_nerudova,2022-11-30,0.015,29.94853368
petr_pavel,2022-11-30,0.000579,22.54924191
petr_pavel,2022-11-30,0.00051,22.54975191
petr_pavel,2022-11-30,0.000575,22.55032691
petr_pavel,2022-11-30,1.686748,24.23707491
petr_pavel,2022-11-30,0.7424681,24.97954301
petr_pavel,2022-11-30,0.002288,24.98183101
petr_pavel,2022-11-30,0.014883,24.99671401
marek_hilser,2022-11-30,0.001,0.79349661
karel_janecek,2022-11-30,0.000144,34.22059604
andrej_babis,2022-11-30,0.0001,0.01937785
andrej_babis,2022-11-30,0.0001144,0.01949225
andrej_babis,2022-11-30,0.001,0.02049225
denisa_rohanova,2022-11-30,0.00006,0.000435
danuse_nerudova,2022-12-01,0.000079,29.94861268
danuse_nerudova,2022-12-01,0.005,29.95361268
danuse_nerudova,2022-12-01,0.000025,29.95363768
danuse_nerudova,2022-12-01,0.0242,29.97783768
danuse_nerudova,2022-12-01,0.015,29.99283768
danuse_nerudova,2022-12-01,0.0242,30.01703768
tomas_zima,2022-12-01,0.00000012,1.7095458
pavel_fischer,2022-12-01,0.00134,2.6562424
pavel_fischer,2022-12-01,0.024684,2.6809264
danuse_nerudova,2022-12-01,0.000079,30.01711668
danuse_nerudova,2022-12-01,0.000025,30.01714168
danuse_nerudova,2022-12-01,0.0242,30.04134168
danuse_nerudova,2022-12-01,0.015,30.05634168
danuse_nerudova,2022-12-01,0.0242,30.08054168
danuse_nerudova,2022-12-01,0.005,30.08554168
tomas_zima,2022-12-01,0.00000012,1.70954592
pavel_fischer,2022-12-01,0.00134,2.6822664
pavel_fischer,2022-12-01,0.024684,2.7069504
danuse_nerudova,2022-12-01,0.000079,30.08562068
danuse_nerudova,2022-12-01,0.005,30.09062068
danuse_nerudova,2022-12-01,0.015,30.10562068
danuse_nerudova,2022-12-01,0.0242,30.12982068
danuse_nerudova,2022-12-01,0.0242,30.15402068
danuse_nerudova,2022-12-01,0.000025,30.15404568
pavel_fischer,2022-12-01,0.00134,2.7082904
pavel_fischer,2022-12-01,0.024684,2.7329744
danuse_nerudova,2022-12-01,0.000079,30.15412468
danuse_nerudova,2022-12-01,0.005,30.15912468
danuse_nerudova,2022-12-01,0.015,30.17412468
danuse_nerudova,2022-12-01,0.0242,30.19832468
danuse_nerudova,2022-12-01,0.0242,30.22252468
danuse_nerudova,2022-12-01,0.000025,30.22254968
pavel_fischer,2022-12-01,0.024684,2.7576584
pavel_fischer,2022-12-01,0.00134,2.7589984
danuse_nerudova,2022-12-01,0.000079,30.22262868
danuse_nerudova,2022-12-01,0.000025,30.22265368
danuse_nerudova,2022-12-01,0.0242,30.24685368
danuse_nerudova,2022-12-01,0.015,30.26185368
danuse_nerudova,2022-12-01,0.0242,30.28605368
danuse_nerudova,2022-12-01,0.005,30.29105368
tomas_zima,2022-12-01,0.00000012,1.70954604
danuse_nerudova,2022-12-01,0.0242,30.31525368
danuse_nerudova,2022-12-01,0.015,30.33025368
danuse_nerudova,2022-12-01,0.0242,30.35445368
danuse_nerudova,2022-12-01,0.000025,30.35447868
danuse_nerudova,2022-12-01,0.000079,30.35455768
danuse_nerudova,2022-12-01,0.005,30.35955768
pavel_fischer,2022-12-01,0.00134,2.7603384
pavel_fischer,2022-12-01,0.024684,2.7850224
danuse_nerudova,2022-12-01,0.0242,30.38375768
danuse_nerudova,2022-12-01,0.015,30.39875768
danuse_nerudova,2022-12-01,0.005,30.40375768
danuse_nerudova,2022-12-01,0.000079,30.40383668
danuse_nerudova,2022-12-01,0.000025,30.40386168
danuse_nerudova,2022-12-01,0.0242,30.42806168
pavel_fischer,2022-12-01,0.00134,2.7863624
pavel_fischer,2022-12-01,0.024684,2.8110464
pavel_fischer,2022-12-01,0.024684,2.8357304
pavel_fischer,2022-12-01,0.00134,2.8370704
danuse_nerudova,2022-12-01,0.000025,30.42808668
danuse_nerudova,2022-12-01,0.0242,30.45228668
danuse_nerudova,2022-12-01,0.015,30.46728668
danuse_nerudova,2022-12-01,0.005,30.47228668
danuse_nerudova,2022-12-01,0.000079,30.47236568
danuse_nerudova,2022-12-01,0.0242,30.49656568
tomas_zima,2022-12-01,0.00000012,1.70954616
petr_pavel,2022-12-01,0.003993,25.00070701
petr_pavel,2022-12-01,0.0246,25.02530701
petr_pavel,2022-12-01,0.002796,25.02810301
petr_pavel,2022-12-01,0.000145,25.02824801
petr_pavel,2022-12-01,0.000122,25.02837001
petr_pavel,2022-12-01,0.000311,25.02868101
petr_pavel,2022-12-01,0.002312,25.03099301
petr_pavel,2022-12-01,0.000767,25.03176001
petr_pavel,2022-12-01,0.008349,25.04010901
petr_pavel,2022-12-01,0.04491278,25.08502179
marek_hilser,2022-12-01,0.001,0.79449661
marek_hilser,2022-12-01,0.0015,0.79599661
marek_hilser,2022-12-01,0.00010551,0.79610212
josef_stredula,2022-12-01,0.02,1.15512179
karel_janecek,2022-12-01,0.042,34.26259604
andrej_babis,2022-12-01,0.000072,0.02056425
danuse_nerudova,2022-12-02,0.06553,30.56209568
danuse_nerudova,2022-12-02,0.015,30.57709568
danuse_nerudova,2022-12-02,0.0242,30.60129568
danuse_nerudova,2022-12-02,0.00306361,30.60435929
danuse_nerudova,2022-12-02,0.00088044,30.60523973
pavel_fischer,2022-12-02,0.0004,2.8374704
pavel_fischer,2022-12-02,0.001578,2.8390484
pavel_fischer,2022-12-02,0.00039436,2.83944276
danuse_nerudova,2022-12-02,0.06553,30.67076973
danuse_nerudova,2022-12-02,0.015,30.68576973
danuse_nerudova,2022-12-02,0.00088044,30.68665017
danuse_nerudova,2022-12-02,0.00306361,30.68971378
danuse_nerudova,2022-12-02,0.0242,30.71391378
pavel_fischer,2022-12-02,0.00039436,2.83983712
pavel_fischer,2022-12-02,0.001578,2.84141512
pavel_fischer,2022-12-02,0.0004,2.84181512
danuse_nerudova,2022-12-02,0.00088044,30.71479422
danuse_nerudova,2022-12-02,0.00306361,30.71785783
danuse_nerudova,2022-12-02,0.015,30.73285783
danuse_nerudova,2022-12-02,0.0242,30.75705783
danuse_nerudova,2022-12-02,0.06553,30.82258783
pavel_fischer,2022-12-02,0.0004,2.84221512
pavel_fischer,2022-12-02,0.001578,2.84379312
pavel_fischer,2022-12-02,0.00039436,2.84418748
danuse_nerudova,2022-12-02,0.00306361,30.82565144
danuse_nerudova,2022-12-02,0.015,30.84065144
danuse_nerudova,2022-12-02,0.0242,30.86485144
danuse_nerudova,2022-12-02,0.06553,30.93038144
danuse_nerudova,2022-12-02,0.00088044,30.93126188
pavel_fischer,2022-12-02,0.0004,2.84458748
pavel_fischer,2022-12-02,0.00039436,2.84498184
pavel_fischer,2022-12-02,0.001578,2.84655984
danuse_nerudova,2022-12-02,0.00088044,30.93214232
danuse_nerudova,2022-12-02,0.00306361,30.93520593
danuse_nerudova,2022-12-02,0.015,30.95020593
danuse_nerudova,2022-12-02,0.0242,30.97440593
danuse_nerudova,2022-12-02,0.06553,31.03993593
pavel_fischer,2022-12-02,0.00039436,2.8469542
pavel_fischer,2022-12-02,0.001578,2.8485322
pavel_fischer,2022-12-02,0.0004,2.8489322
danuse_nerudova,2022-12-02,0.06553,31.10546593
danuse_nerudova,2022-12-02,0.00088044,31.10634637
danuse_nerudova,2022-12-02,0.00306361,31.10940998
danuse_nerudova,2022-12-02,0.015,31.12440998
danuse_nerudova,2022-12-02,0.0242,31.14860998
danuse_nerudova,2022-12-02,0.00088044,31.14949042
danuse_nerudova,2022-12-02,0.00306361,31.15255403
danuse_nerudova,2022-12-02,0.015,31.16755403
danuse_nerudova,2022-12-02,0.0242,31.19175403
danuse_nerudova,2022-12-02,0.06553,31.25728403
pavel_fischer,2022-12-02,0.0004,2.8493322
pavel_fischer,2022-12-02,0.00039436,2.84972656
pavel_fischer,2022-12-02,0.001578,2.85130456
danuse_nerudova,2022-12-02,0.00088044,31.25816447
danuse_nerudova,2022-12-02,0.00306361,31.26122808
danuse_nerudova,2022-12-02,0.015,31.27622808
danuse_nerudova,2022-12-02,0.0242,31.30042808
danuse_nerudova,2022-12-02,0.06553,31.36595808
pavel_fischer,2022-12-02,0.0004,2.85170456
pavel_fischer,2022-12-02,0.001578,2.85328256
pavel_fischer,2022-12-02,0.00039436,2.85367692
libor_michalek,2022-12-02,0.008,0.88729318
petr_pavel,2022-12-02,0.001151,25.08617279
petr_pavel,2022-12-02,0.00290037,25.08907316
petr_pavel,2022-12-02,0.040518,25.12959116
marek_hilser,2022-12-02,0.001,0.79710212
marek_hilser,2022-12-02,0.00169883,0.79880095
jaroslav_basta,2022-12-02,0.127264,9.18223069
jaroslav_basta,2022-12-02,0.15,9.33223069
karel_janecek,2022-12-02,0.01398155,34.27657759
danuse_nerudova,2022-12-03,0.015,31.38095808
danuse_nerudova,2022-12-03,0.0242,31.40515808
danuse_nerudova,2022-12-03,0.00723094,31.41238902
danuse_nerudova,2022-12-03,0.0242,31.43658902
pavel_fischer,2022-12-03,0.002057,2.85573392
pavel_fischer,2022-12-03,0.04726636,2.90300028
pavel_fischer,2022-12-03,0.065,2.96800028
pavel_fischer,2022-12-03,0.00146047,2.96946075
pavel_fischer,2022-12-03,0.017,2.98646075
pavel_fischer,2022-12-03,0.00146047,2.98792122
pavel_fischer,2022-12-03,0.065,3.05292122
pavel_fischer,2022-12-03,0.002057,3.05497822
pavel_fischer,2022-12-03,0.017,3.07197822
pavel_fischer,2022-12-03,0.04726636,3.11924458
danuse_nerudova,2022-12-03,0.015,31.45158902
danuse_nerudova,2022-12-03,0.0242,31.47578902
danuse_nerudova,2022-12-03,0.00723094,31.48301996
danuse_nerudova,2022-12-03,0.0242,31.50721996
pavel_fischer,2022-12-03,0.002057,3.12130158
pavel_fischer,2022-12-03,0.04726636,3.16856794
pavel_fischer,2022-12-03,0.065,3.23356794
pavel_fischer,2022-12-03,0.00146047,3.23502841
pavel_fischer,2022-12-03,0.017,3.25202841
danuse_nerudova,2022-12-03,0.015,31.52221996
danuse_nerudova,2022-12-03,0.0242,31.54641996
danuse_nerudova,2022-12-03,0.00723094,31.5536509
danuse_nerudova,2022-12-03,0.0242,31.5778509
pavel_fischer,2022-12-03,0.002057,3.25408541
pavel_fischer,2022-12-03,0.017,3.27108541
pavel_fischer,2022-12-03,0.00146047,3.27254588
pavel_fischer,2022-12-03,0.065,3.33754588
pavel_fischer,2022-12-03,0.04726636,3.38481224
danuse_nerudova,2022-12-03,0.015,31.5928509
danuse_nerudova,2022-12-03,0.0242,31.6170509
danuse_nerudova,2022-12-03,0.00723094,31.62428184
danuse_nerudova,2022-12-03,0.0242,31.64848184
pavel_fischer,2022-12-03,0.017,3.40181224
pavel_fischer,2022-12-03,0.00146047,3.40327271
pavel_fischer,2022-12-03,0.065,3.46827271
pavel_fischer,2022-12-03,0.002057,3.47032971
pavel_fischer,2022-12-03,0.04726636,3.51759607
danuse_nerudova,2022-12-03,0.015,31.66348184
danuse_nerudova,2022-12-03,0.0242,31.68768184
danuse_nerudova,2022-12-03,0.00723094,31.69491278
danuse_nerudova,2022-12-03,0.0242,31.71911278
pavel_fischer,2022-12-03,0.002057,3.51965307
pavel_fischer,2022-12-03,0.04726636,3.56691943
pavel_fischer,2022-12-03,0.017,3.58391943
pavel_fischer,2022-12-03,0.00146047,3.5853799
pavel_fischer,2022-12-03,0.065,3.6503799
danuse_nerudova,2022-12-03,0.015,31.73411278
danuse_nerudova,2022-12-03,0.00723094,31.74134372
danuse_nerudova,2022-12-03,0.0242,31.76554372
danuse_nerudova,2022-12-03,0.0242,31.78974372
danuse_nerudova,2022-12-03,0.015,31.80474372
danuse_nerudova,2022-12-03,0.0242,31.82894372
danuse_nerudova,2022-12-03,0.00723094,31.83617466
danuse_nerudova,2022-12-03,0.0242,31.86037466
pavel_fischer,2022-12-03,0.00146047,3.65184037
pavel_fischer,2022-12-03,0.002057,3.65389737
pavel_fischer,2022-12-03,0.04726636,3.70116373
pavel_fischer,2022-12-03,0.065,3.76616373
pavel_fischer,2022-12-03,0.017,3.78316373
petr_pavel,2022-12-03,0.0242,25.15379116
petr_pavel,2022-12-03,0.00051,25.15430116
petr_pavel,2022-12-03,0.000049,25.15435016
petr_pavel,2022-12-03,0.000191,25.15454116
danuse_nerudova,2022-12-04,0.015,31.87537466
danuse_nerudova,2022-12-04,0.0242,31.89957466
danuse_nerudova,2022-12-04,0.000056,31.89963066
pavel_fischer,2022-12-04,0.0015302,3.78469393
danuse_nerudova,2022-12-04,0.015,31.91463066
danuse_nerudova,2022-12-04,0.0242,31.93883066
danuse_nerudova,2022-12-04,0.000056,31.93888666
pavel_fischer,2022-12-04,0.0015302,3.78622413
pavel_fischer,2022-12-04,0.0015302,3.78775433
danuse_nerudova,2022-12-04,0.0242,31.96308666
danuse_nerudova,2022-12-04,0.000056,31.96314266
danuse_nerudova,2022-12-04,0.015,31.97814266
pavel_fischer,2022-12-04,0.0015302,3.78928453
danuse_nerudova,2022-12-04,0.015,31.99314266
danuse_nerudova,2022-12-04,0.0242,32.01734266
danuse_nerudova,2022-12-04,0.000056,32.01739866
pavel_fischer,2022-12-04,0.0015302,3.79081473
danuse_nerudova,2022-12-04,0.015,32.03239866
danuse_nerudova,2022-12-04,0.0242,32.05659866
danuse_nerudova,2022-12-04,0.000056,32.05665466
pavel_fischer,2022-12-04,0.0015302,3.79234493
danuse_nerudova,2022-12-04,0.015,32.07165466
danuse_nerudova,2022-12-04,0.000056,32.07171066
danuse_nerudova,2022-12-04,0.0242,32.09591066
pavel_fischer,2022-12-04,0.0015302,3.79387513
danuse_nerudova,2022-12-04,0.000056,32.09596666
danuse_nerudova,2022-12-04,0.015,32.11096666
danuse_nerudova,2022-12-04,0.0242,32.13516666
petr_pavel,2022-12-04,0.00097869,25.15551985
petr_pavel,2022-12-04,0.0242,25.17971985
marek_hilser,2022-12-04,0.001,0.79980095
marek_hilser,2022-12-04,0.006,0.80580095
danuse_nerudova,2022-12-05,0.00458,32.13974666
danuse_nerudova,2022-12-05,0.004992,32.14473866
danuse_nerudova,2022-12-05,0.005,32.14973866
danuse_nerudova,2022-12-05,0.01,32.15973866
danuse_nerudova,2022-12-05,0.015,32.17473866
danuse_nerudova,2022-12-05,0.0242,32.19893866
danuse_nerudova,2022-12-05,0.0242,32.22313866
danuse_nerudova,2022-12-05,0.00736527,32.23050393
tomas_zima,2022-12-05,0.05,1.75954616
pavel_fischer,2022-12-05,0.02784452,3.82171965
danuse_nerudova,2022-12-05,0.00736527,32.2378692
danuse_nerudova,2022-12-05,0.015,32.2528692
danuse_nerudova,2022-12-05,0.0242,32.2770692
danuse_nerudova,2022-12-05,0.0242,32.3012692
danuse_nerudova,2022-12-05,0.00458,32.3058492
danuse_nerudova,2022-12-05,0.004992,32.3108412
danuse_nerudova,2022-12-05,0.005,32.3158412
danuse_nerudova,2022-12-05,0.01,32.3258412
pavel_fischer,2022-12-05,0.02784452,3.84956417
danuse_nerudova,2022-12-05,0.00736527,32.33320647
danuse_nerudova,2022-12-05,0.015,32.34820647
danuse_nerudova,2022-12-05,0.0242,32.37240647
danuse_nerudova,2022-12-05,0.0242,32.39660647
danuse_nerudova,2022-12-05,0.01,32.40660647
danuse_nerudova,2022-12-05,0.005,32.41160647
danuse_nerudova,2022-12-05,0.004992,32.41659847
danuse_nerudova,2022-12-05,0.00458,32.42117847
pavel_fischer,2022-12-05,0.02784452,3.87740869
tomas_zima,2022-12-05,0.05,1.80954616
pavel_fischer,2022-12-05,0.02784452,3.90525321
danuse_nerudova,2022-12-05,0.00736527,32.42854374
danuse_nerudova,2022-12-05,0.00458,32.43312374
danuse_nerudova,2022-12-05,0.004992,32.43811574
danuse_nerudova,2022-12-05,0.005,32.44311574
danuse_nerudova,2022-12-05,0.01,32.45311574
danuse_nerudova,2022-12-05,0.015,32.46811574
danuse_nerudova,2022-12-05,0.0242,32.49231574
danuse_nerudova,2022-12-05,0.0242,32.51651574
pavel_fischer,2022-12-05,0.02784452,3.93309773
danuse_nerudova,2022-12-05,0.00458,32.52109574
danuse_nerudova,2022-12-05,0.004992,32.52608774
danuse_nerudova,2022-12-05,0.005,32.53108774
danuse_nerudova,2022-12-05,0.01,32.54108774
danuse_nerudova,2022-12-05,0.015,32.55608774
danuse_nerudova,2022-12-05,0.0242,32.58028774
danuse_nerudova,2022-12-05,0.0242,32.60448774
danuse_nerudova,2022-12-05,0.00736527,32.61185301
pavel_fischer,2022-12-05,0.02784452,3.96094225
danuse_nerudova,2022-12-05,0.00736527,32.61921828
danuse_nerudova,2022-12-05,0.015,32.63421828
danuse_nerudova,2022-12-05,0.0242,32.65841828
danuse_nerudova,2022-12-05,0.0242,32.68261828
danuse_nerudova,2022-12-05,0.01,32.69261828
danuse_nerudova,2022-12-05,0.005,32.69761828
danuse_nerudova,2022-12-05,0.004992,32.70261028
danuse_nerudova,2022-12-05,0.00458,32.70719028
pavel_fischer,2022-12-05,0.02784452,3.98878677
danuse_nerudova,2022-12-05,0.005,32.71219028
danuse_nerudova,2022-12-05,0.015,32.72719028
danuse_nerudova,2022-12-05,0.0242,32.75139028
danuse_nerudova,2022-12-05,0.0242,32.77559028
danuse_nerudova,2022-12-05,0.004992,32.78058228
danuse_nerudova,2022-12-05,0.00458,32.78516228
danuse_nerudova,2022-12-05,0.00736527,32.79252755
danuse_nerudova,2022-12-05,0.01,32.80252755
pavel_fischer,2022-12-05,0.02784452,4.01663129
petr_pavel,2022-12-05,0.002796,25.18251585
petr_pavel,2022-12-05,0.002563,25.18507885
petr_pavel,2022-12-05,0.000205,25.18528385
petr_pavel,2022-12-05,0.000187,25.18547085
petr_pavel,2022-12-05,0.000261,25.18573185
petr_pavel,2022-12-05,0.000411,25.18614285
josef_stredula,2022-12-05,0.35,1.50512179
jaroslav_basta,2022-12-05,0.00605,9.33828069
danuse_nerudova,2022-12-06,0.037,32.83952755
danuse_nerudova,2022-12-06,0.06649,32.90601755
danuse_nerudova,2022-12-06,0.038357,32.94437455
danuse_nerudova,2022-12-06,0.127219,33.07159355
danuse_nerudova,2022-12-06,0.134728,33.20632155
danuse_nerudova,2022-12-06,0.19253,33.39885155
danuse_nerudova,2022-12-06,0.215458,33.61430955
danuse_nerudova,2022-12-06,0.015,33.62930955
danuse_nerudova,2022-12-06,0.015,33.64430955
danuse_nerudova,2022-12-06,0.0242,33.66850955
danuse_nerudova,2022-12-06,0.0242,33.69270955
danuse_nerudova,2022-12-06,0.02,33.71270955
danuse_nerudova,2022-12-06,0.03075,33.74345955
danuse_nerudova,2022-12-06,0.08,33.82345955
danuse_nerudova,2022-12-06,0.01,33.83345955
danuse_nerudova,2022-12-06,0.000001,33.83346055
danuse_nerudova,2022-12-06,0.00000008,33.83346063
danuse_nerudova,2022-12-06,0.0015,33.83496063
danuse_nerudova,2022-12-06,0.000001,33.83496163
danuse_nerudova,2022-12-06,0.03,33.86496163
danuse_nerudova,2022-12-06,0.03,33.89496163
danuse_nerudova,2022-12-06,0.037,33.93196163
danuse_nerudova,2022-12-06,0.06649,33.99845163
danuse_nerudova,2022-12-06,0.038357,34.03680863
danuse_nerudova,2022-12-06,0.127219,34.16402763
danuse_nerudova,2022-12-06,0.134728,34.29875563
danuse_nerudova,2022-12-06,0.19253,34.49128563
danuse_nerudova,2022-12-06,0.02,34.51128563
danuse_nerudova,2022-12-06,0.03075,34.54203563
danuse_nerudova,2022-12-06,0.08,34.62203563
danuse_nerudova,2022-12-06,0.01,34.63203563
danuse_nerudova,2022-12-06,0.000001,34.63203663
danuse_nerudova,2022-12-06,0.00000008,34.63203671
danuse_nerudova,2022-12-06,0.0015,34.63353671
danuse_nerudova,2022-12-06,0.000001,34.63353771
danuse_nerudova,2022-12-06,0.215458,34.84899571
danuse_nerudova,2022-12-06,0.0242,34.87319571
danuse_nerudova,2022-12-06,0.015,34.88819571
danuse_nerudova,2022-12-06,0.0242,34.91239571
danuse_nerudova,2022-12-06,0.015,34.92739571
danuse_nerudova,2022-12-06,0.000001,34.92739671
danuse_nerudova,2022-12-06,0.0015,34.92889671
danuse_nerudova,2022-12-06,0.00000008,34.92889679
danuse_nerudova,2022-12-06,0.000001,34.92889779
danuse_nerudova,2022-12-06,0.01,34.93889779
danuse_nerudova,2022-12-06,0.08,35.01889779
danuse_nerudova,2022-12-06,0.03075,35.04964779
danuse_nerudova,2022-12-06,0.02,35.06964779
